Gbemisola,128
Emily,127
Sonia,127
Adedoyin,126
Kenny,125
Seun,125
Salome,125
Okonkwo,124
Celestina,124
Bolaji,124
Itz,124
Joseph,124
Imaobong,124
Jacinta,123
Remi,123
Adeyinka,122
Shade,122
Ese,122
Oluwabunmi,121
Kudirat,121
Nkeiruka,120
Nwakaego,120
Hassan,120
Chinedu,120
Chukwu,120
Chinonso,120
Amanda,120
Hussaina,119
Lovelyn,119
Owolabi,119
Oke,118
Chibuzor,118
Adaora,117
Obioma,117
Christabel,115
Perpetua,115
Pretty,115
Olaitan,114
Olufunmilayo,113
Nwankwo,112
Debby,112
Adeleke,111
Onyeka,111
Asabe,110
Hauwau,110
Umma,110
Eno,110
Oluwayemisi,109
Calista,109
Igwe,108
Nneoma,107
Emilia,107
Cordelia,107
Olanrewaju,107
Talatu,107
Umar,107
Ugwu,107
Tochi,106
Anyanwu,106
Monsurat,106
Marian,106
Nafisat,106
Salma,106
Daniel,105
Chy,105
Chidiebere,105
Njoku,105
Nene,105
Miracle,104
Babalola,104
Jovita,104
Kafayat,104
Halimat,104
Chizzy,104
Chibuzo,103
Lois,103
Isioma,103
Perpetual,103
Bamidele,102
Ani,102
Temitayo,101
Busayo,100
Amadi,100
Philomena,100
Gina,100
Ogoo,100
Adewumi,99
Ebi,99
Christie,99
Jimoh,98
Ugo,98
Aina,98
Bisi,98
Ethel,98
Philomina,98
Ramat,98
Omolade,97
Opara,97
Omotola,97
Ganiyat,97
Bimbo,97
Akinola,96
Oluremi,96
Oluchukwu,96
Joke,96
Oluwaseyi,95
Peter,95
Mfon,95
Mohammed,95
Carol,94
Geraldine,94
Ginika,94
Akudo,94
Akande,94
Sola,94
Nwosu,94
Christianah,93
Virginia,93
Onyii,92
Destiny,92
Laura,92
Adetutu,92
Aliyu,92
Folakemi,92
Ifeanyi,92
Idongesit,91
Roselyn,91
Omobolanle,91
Azuka,91
Adeoye,91
Agu,91
Adekemi,91
Ufuoma,91
Winifred,90
Olawunmi,90
Olukemi,90
Basirat,90
Chidi,89
Violet,89
Titilope,89
Adedayo,89
Anulika,89
Michael,89
Biola,88
Confidence,88
Adebukola,88
Rahila,88
Praise,88
Oni,88
Fortune,87
Muhammed,87
Ndidiamaka,87
Thelma,87
Tayo,87
Ameena,87
Abidemi,87
Adeyemo,86
Assumpta,86
Mustapha,86
Salami,86
Sani,86
Uchechukwu,85
Ajibola,85
